vref,alignment_score,co-occurrence_count,translation_score,alignment_count,avg_aligned,jac_sim,match_counts,encoding_dist,total_score
ACT 16:4,0.0955,2232.0,0.2295,359.0,0.316,0.2115,847.5,0.6471332039168968,0.227693540665973
ACT 16:5,0.10046,3168.0,0.1686,281.8,0.3904,0.2012,1107.0,0.7611153781673997,0.20996845364447567
ACT 16:6,0.0878,2146.0,0.266,208.4,0.479,0.3003,846.5,0.5706730015774132,0.29460336547504984
ACT 16:7,0.11914,1915.0,0.3052,206.9,0.4443,0.315,737.0,0.6234730728987,0.2942712042640032
ACT 16:8,0.1516,1738.0,0.4353,193.8,0.5156,0.395,805.0,0.6151996816183722,0.35358033259397764
ACT 16:9,0.076,2528.0,0.2395,299.0,0.4084,0.259,992.0,0.7297987122137818,0.23909862894307526
ACT 16:10,0.1177,1832.0,0.13,320.2,0.424,0.1384,703.5,0.8782598769534637,0.17434504189404926
ACT 16:11,0.0638,1782.0,0.17,131.4,0.4358,0.272,665.5,0.7263539979949265,0.22930346157376524
ACT 16:12,0.04544,1250.0,0.2346,114.1,0.4675,0.2296,469.0,0.6635953528464225,0.24745748828556907
ACT 16:13,0.0432,1970.0,0.21,216.4,0.502,0.1885,715.0,0.6707078758211336,0.24290014064516796
ACT 16:14,0.0377,1838.0,0.2964,219.5,0.4807,0.2837,673.5,0.6089063614067133,0.2814989928306856
ACT 16:15,0.05502,1857.0,0.2102,361.5,0.4858,0.2109,760.5,0.6981005051801507,0.24129083002674304
ACT 16:16,0.06824,1260.0,0.1503,135.0,0.3901,0.1937,530.0,0.8069357640626429,0.1876959439427889
ACT 16:17,0.0584,2132.0,0.1779,332.8,0.4436,0.2047,813.5,0.6615145620090518,0.23222641144974712
ACT 16:18,0.03314,1508.0,0.2152,342.5,0.4724,0.2021,659.5,0.6888834457634174,0.23473720349442959
ACT 16:19,0.0637,1896.0,0.1871,265.0,0.3606,0.1981,800.0,0.7340796242667221,0.2046532857853237
ACT 16:20,0.02992,3314.0,0.1737,404.8,0.348,0.2961,1217.0,0.6008609117543868,0.23371334953433273
ACT 16:22,0.0679,3484.0,0.263,343.2,0.477,0.2537,1354.0,0.792643994416951,0.24034413347277772
ACT 16:23,0.1018,2440.0,0.1908,187.8,0.345,0.1967,996.5,0.8204599998026616,0.19652698457008055
ACT 16:24,0.08673,2066.0,0.1775,362.8,0.3726,0.142,794.5,0.7911144665450844,0.18914968129604323
ACT 16:25,0.05002,2432.0,0.2347,477.5,0.5225,0.2761,1016.0,0.72651701148065,0.2564140257631126
ACT 16:26,0.1063,1614.0,0.2888,198.5,0.5874,0.1781,641.0,0.7656001714877042,0.268761173669695
ACT 16:27,0.06207,1947.0,0.2443,189.0,0.533,0.2101,704.5,0.7474404977100183,0.25142250756426116
ACT 16:28,0.1169,202.6,0.233,69.0,0.346,0.1114,132.0,0.7620129273827694,0.19756060371097414
ACT 16:29,0.143,3662.0,0.2751,287.5,0.581,0.3293,1271.0,0.685047807437948,0.31422722564026073
ACT 16:30,0.07874,2208.0,0.188,507.2,0.468,0.2007,786.5,0.7217768781424092,0.23508081734695954
ACT 16:31,0.0845,3568.0,0.314,450.0,0.4849,0.2986,1352.0,0.6207800566932385,0.2971493841012071
ACT 16:32,0.1316,4400.0,0.1455,643.0,0.3596,0.3074,1637.0,0.6517746396885479,0.24617855931732438
ACT 16:33,0.1128,2056.0,0.2471,298.2,0.42,0.1686,730.0,0.7109302724866076,0.23756722451564682
ACT 16:34,0.11005,3456.0,0.2534,420.2,0.4587,0.1947,1229.0,0.7949466402766074,0.23642487314141333
ACT 16:35,0.2067,2011.0,0.0918,142.6,0.4265,0.1442,803.5,0.8169425960940699,0.20219749757301797
ACT 16:36,0.0588,1626.0,0.1815,116.2,0.4072,0.15,611.0,0.7602514021403084,0.19855770355258232
ACT 16:37,0.0402,1227.0,0.2096,174.5,0.4634,0.1808,499.2,0.771681123561238,0.21573731654765665
ACT 16:38,0.1184,1461.0,0.2223,92.2,0.468,0.1774,833.0,0.7172288430371888,0.24352104667278696
ACT 16:39,0.0672,2548.0,0.1755,330.2,0.52,0.2139,1155.0,0.6398458057584817,0.2535366410446569
ACT 16:40,0.02972,1765.0,0.2068,154.2,0.375,0.2218,687.0,0.6761282120769923,0.21775962904800686
ACT 17:1,0.0706,2336.0,0.2478,230.9,0.4573,0.3875,973.0,0.5804372175827657,0.2973379837384929
ACT 17:2,0.04218,2848.0,0.2524,394.8,0.4248,0.267,1026.0,0.6516244165439715,0.2536434851721399
ACT 17:3,0.04733,1510.0,0.1537,234.8,0.3457,0.1676,702.5,0.7653190381293977,0.18217832555314342
ACT 17:4,0.0085,2196.0,0.2335,227.1,0.375,0.2603,861.5,0.6146558583491349,0.23581619076314922
ACT 17:6,0.04483,1602.0,0.1537,217.8,0.4092,0.2083,660.0,0.7804929982783786,0.19974328738129185
ACT 17:7,0.106,1693.0,0.2256,217.4,0.4604,0.1964,790.5,0.8272622003825908,0.22331830321282234
ACT 17:8,0.1018,1808.0,0.2133,335.8,0.594,0.2017,948.0,0.7272637662190851,0.26548176284085556
ACT 17:9,0.0747,4260.0,0.1641,407.5,0.281,0.282,1621.0,0.6585787166393021,0.2173693966680261
ACT 17:10,0.05817,1729.0,0.2216,159.4,0.442,0.2144,589.5,0.6766188280854561,0.23948471343461758
ACT 17:11,0.012856,1488.0,0.1476,142.5,0.3132,0.1688,581.0,0.7965068011708402,0.1632432586014615
ACT 17:13,0.0832,1576.0,0.2017,177.4,0.343,0.1998,631.0,0.7762880153201488,0.20211198783313028
ACT 17:14,0.04788,2066.0,0.2083,196.9,0.4158,0.2178,742.5,0.6351822606026103,0.2363365867531641
ACT 17:16,0.0706,2720.0,0.1802,344.8,0.415,0.2544,1017.5,0.8029858443952593,0.21126714774105984
ACT 17:17,0.05902,2624.0,0.2534,242.4,0.4138,0.1895,946.5,0.74319447406425,0.22528927535660528
ACT 17:18,0.02373,1326.0,0.1821,288.2,0.3718,0.3406,580.0,0.558329660647443,0.25045274305682763
ACT 17:19,0.1309,1058.0,0.1523,214.1,0.4219,0.1191,503.8,0.8011905119907798,0.19698329808506673
ACT 17:20,0.298,968.5,0.08966,77.06,0.3384,0.1271,636.0,0.9260215306204699,0.18141821518403314
ACT 17:21,0.03137,2612.0,0.16,208.6,0.3257,0.2605,930.0,0.7477345607249468,0.1973287210955556
ACT 17:22,0.0324,1436.0,0.209,205.5,0.458,0.286,522.5,0.6247293723104929,0.2566023614843501
ACT 17:23,0.0344,1714.0,0.176,360.5,0.3955,0.3618,695.0,0.6456622965366268,0.24968334850242097
ACT 17:24,0.05252,2602.0,0.1577,410.2,0.404,0.218,975.0,0.720947110819907,0.21238627025707124
ACT 17:25,0.0987,2500.0,0.271,423.2,0.436,0.2018,943.5,0.7651297669496504,0.236815592810859
ACT 17:26,0.06714,1573.0,0.1807,304.8,0.4436,0.1506,634.0,0.7716341328644195,0.20617692092150533
ACT 17:27,0.05695,1979.0,0.1847,304.0,0.297,0.1489,789.0,0.8288201449375393,0.1637608597777554
ACT 17:28,0.04245,3144.0,0.1512,544.0,0.4937,0.2266,1129.0,0.7571458641123344,0.2216765065996114
ACT 17:29,0.05676,1487.0,0.2372,237.6,0.4705,0.1737,613.0,0.8126329178283841,0.21747349431181767
ACT 17:30,0.0432,1612.0,0.1323,203.5,0.4995,0.1642,627.5,0.8205903701401105,0.19593656856138145
ACT 17:31,0.0534,1455.0,0.1508,236.4,0.36,0.12494,534.0,0.7660222775280222,0.17651865242339831
ACT 17:32,0.12244,2894.0,0.2045,349.8,0.4177,0.236,1081.0,0.6369909324688889,0.2538576530773747
ACT 17:33,0.3757,2025.0,0.2646,298.0,0.375,0.2363,1177.0,0.7037050605085317,0.2942081882215393
ACT 17:34,0.07806,2284.0,0.3064,227.1,0.551,0.3477,941.0,0.5843689715336521,0.32083979816321473
ACT 18:1,0.1453,1168.0,0.2107,26.22,0.3667,0.2162,817.5,0.8966382052335634,0.2002692603782095
ACT 18:2,0.0681,1823.0,0.233,263.8,0.4788,0.26,655.5,0.7388264007872642,0.25002791455984985
ACT 18:3,0.04938,2490.0,0.2015,352.8,0.4294,0.1937,1011.0,0.8649727468865126,0.19208104404354212
ACT 18:4,0.03973,2718.0,0.2734,249.9,0.499,0.2496,979.5,0.6216575640030761,0.27469652032242076
ACT 18:5,0.084,2084.0,0.2273,275.0,0.462,0.2576,812.0,0.6756305870210255,0.2573936534581349
ACT 18:6,0.0367,1826.0,0.1584,402.2,0.3643,0.1953,716.0,0.7043195819007563,0.19853437351953454
ACT 18:7,0.0739,1406.0,0.2156,166.6,0.463,0.2188,577.0,0.6600915386961695,0.24870777061253152
ACT 18:8,0.05597,1841.0,0.3408,300.8,0.6304,0.2346,707.0,0.6121116011140287,0.314314935492721
ACT 18:9,0.0502,2478.0,0.1555,281.2,0.3416,0.2281,955.5,0.726422901427019,0.19835601073250259
ACT 18:10,0.1678,3280.0,0.1697,338.5,0.295,0.198,1119.0,0.8202540051438838,0.19348275064527046
ACT 18:11,0.1978,1881.0,0.1483,392.0,0.454,0.1759,796.0,0.7288631922896237,0.24204909810054778
ACT 18:12,0.06586,2684.0,0.289,385.2,0.3865,0.314,1017.5,0.6782700469449462,0.2617495035310141
ACT 18:13,0.06396,2260.0,0.2573,378.2,0.55,0.345,971.0,0.5816449207950118,0.3083874822362594
ACT 18:14,0.0653,988.5,0.1887,123.8,0.3994,0.1431,387.0,0.7251549204841035,0.2040501264334418
ACT 18:15,0.06158,2698.0,0.2216,499.8,0.4424,0.2164,976.0,0.7323497473020569,0.2322532311141196
ACT 18:16,0.5293,2630.0,0.2683,200.4,0.2404,0.3782,1398.0,0.7157667649866494,0.3175368914167474
ACT 18:17,0.0969,2744.0,0.2173,214.5,0.4612,0.2917,978.5,0.6833856947658565,0.26291022455227486
ACT 18:18,0.02014,1265.0,0.2466,234.1,0.4211,0.2306,511.5,0.7475408726920666,0.22367279963439643
ACT 18:19,0.0855,1630.0,0.279,301.0,0.534,0.2115,718.0,0.6478037616730522,0.2799737628476844
ACT 18:20,0.2349,1036.0,0.1848,305.8,0.3608,0.1073,388.2,0.8270831116385541,0.20736679839358418
ACT 18:21,0.0338,2906.0,0.1313,448.2,0.4253,0.2505,1083.0,0.6947201010421258,0.2167566595547883
ACT 18:22,0.05304,3370.0,0.3157,288.8,0.5146,0.3054,1172.0,0.6060317782892537,0.2988139025711067
ACT 18:23,0.04834,2492.0,0.183,214.4,0.4294,0.1931,879.5,0.7018770342670825,0.2186823971944216
ACT 18:24,0.047,1299.0,0.255,142.0,0.5146,0.3142,589.0,0.6802636670264127,0.2762194529874269
ACT 18:25,0.0201,1306.0,0.1304,216.5,0.3672,0.1602,571.0,0.7408272199532834,0.17843895893540665
ACT 18:27,0.03287,1575.0,0.1609,227.4,0.3286,0.1731,594.5,0.7908724157376179,0.17206145067601614
ACT 18:28,0.0534,1846.0,0.2495,275.8,0.468,0.3176,771.5,0.6681053896647137,0.2698740076526118
ACT 19:1,0.0678,1680.0,0.3655,127.56,0.4985,0.2656,666.0,0.6670449742784137,0.29334434687602695
ACT 19:2,0.07806,2110.0,0.1763,372.0,0.3994,0.2333,895.5,0.6683971571124615,0.22943436125214386
ACT 19:3,0.11865,1201.0,0.3137,137.1,0.5083,0.2903,851.5,0.6697973407924043,0.29322232026429335
ACT 19:4,0.03992,1690.0,0.2175,337.5,0.468,0.2372,699.0,0.6320230688579191,0.25141436075313506
ACT 19:5,0.09143,1413.0,0.234,115.6,0.4077,0.2415,991.0,0.6895113562606116,0.24495831640008228
ACT 19:6,0.0513,2090.0,0.2174,386.5,0.4973,0.2512,846.5,0.5564348613878244,0.2736369108869996
ACT 19:7,0.0985,4530.0,0.2365,258.5,0.3147,0.3218,1683.0,0.7554483209202772,0.2290990903942989
ACT 19:8,0.0434,1694.0,0.179,208.8,0.3672,0.1704,685.5,0.708806326245308,0.20038095540975837
ACT 19:9,0.05634,1958.0,0.1455,269.2,0.4504,0.1554,706.0,0.8409912876665373,0.1873850847166018
ACT 19:10,0.04083,2486.0,0.263,209.1,0.4636,0.2515,891.5,0.6513456231591672,0.2607328443068709
ACT 19:11,0.1681,675.0,0.11993,163.6,0.296,0.10175,391.0,0.7867883380870099,0.17286883750483384
ACT 19:12,0.084,1097.0,0.2059,220.5,0.3853,0.2211,444.0,0.699077650843035,0.22639042467717696
ACT 19:13,0.02275,2090.0,0.2019,302.2,0.3896,0.3025,791.0,0.6371675903656193,0.24074283570330127
ACT 19:15,0.05838,2272.0,0.2524,485.8,0.4631,0.2766,1080.0,0.5875834539718693,0.27540952256580264
ACT 19:16,0.0709,1288.0,0.2012,253.4,0.3755,0.1423,589.5,0.8616387180306119,0.18070146654349067
ACT 19:17,0.0654,1526.0,0.2233,191.4,0.4202,0.1748,574.0,0.7729629553623429,0.21433447089973914
ACT 19:18,0.1436,3170.0,0.2218,379.0,0.4177,0.215,1349.0,0.8112997189728703,0.2291642613006606
ACT 19:19,0.0807,2164.0,0.2174,216.6,0.4941,0.202,848.0,0.7444807409088484,0.24037089649313378
ACT 19:20,0.118,3864.0,0.1267,339.5,0.3923,0.1986,1356.0,0.8124488169560296,0.1956643644070658
ACT 19:21,0.05045,2074.0,0.2041,158.1,0.4001,0.2034,755.5,0.7073688639084539,0.21912381695266336
ACT 19:22,0.04922,3400.0,0.391,402.2,0.5635,0.4158,1191.0,0.5742672313332068,0.3496483091660094
ACT 19:23,0.211,1384.0,0.0821,138.9,0.2893,0.11096,650.0,0.8567552973525799,0.16245911283901374
ACT 19:24,0.0787,1423.0,0.2097,93.25,0.4988,0.2676,522.0,0.8419526824412777,0.23255820631634153
ACT 19:25,0.09436,1973.0,0.1292,202.5,0.255,0.1674,847.5,0.8603002374024131,0.14881054862268753
ACT 19:26,0.02826,1113.0,0.2272,222.5,0.489,0.1962,526.5,0.7179129666909229,0.23256580256030646
ACT 19:27,0.03772,1486.0,0.1444,192.5,0.3086,0.2479,562.0,0.6871705006423349,0.19699755791816748
ACT 19:28,0.127,2948.0,0.2146,298.5,0.4114,0.3286,1102.0,0.6618120658561063,0.26816804008925155
ACT 19:29,0.0832,918.0,0.3079,160.0,0.5073,0.2355,465.0,0.7693509291238019,0.25528820463873075
ACT 19:30,0.05942,2502.0,0.1971,378.5,0.3967,0.2236,939.0,0.7721458736637103,0.21026937970785936
ACT 19:31,0.2208,1687.0,0.2284,163.5,0.435,0.1495,638.0,0.8159990710352948,0.23719346566259372
ACT 19:32,0.09595,1487.0,0.1381,157.4,0.3584,0.09985,582.5,0.78817169527212,0.17465784776256618
ACT 19:33,0.05182,1961.0,0.3452,310.8,0.539,0.2886,746.0,0.7226048482194614,0.28448859337833515
ACT 19:34,0.0319,1201.0,0.2158,160.5,0.4956,0.2413,491.5,0.6519328455726427,0.2522770823195869
ACT 19:35,0.03027,1917.0,0.1533,177.0,0.319,0.2712,738.5,0.7046645393936272,0.20244819852100682
ACT 19:36,0.1251,1037.0,0.1783,191.4,0.4663,0.1148,554.0,0.8439723472750829,0.20176474944916867
ACT 19:37,0.0637,2112.0,0.1587,160.2,0.383,0.2422,820.0,0.7799689828514349,0.20097129091836932
ACT 19:38,0.02718,1734.0,0.1549,285.8,0.3333,0.2104,701.0,0.7860471286594611,0.18116921317987678
ACT 19:39,0.1399,2428.0,0.2354,183.6,0.5537,0.3638,912.0,0.6978772401238994,0.3054482707441982
ACT 19:40,0.04517,1061.0,0.1322,144.5,0.3894,0.12366,445.0,0.7809846102556005,0.175103642665176
ACT 20:1,0.0675,1365.0,0.2087,125.4,0.4954,0.1993,533.0,0.6664652873576514,0.24770509762727555
ACT 20:2,0.0714,3366.0,0.1293,440.8,0.3496,0.2065,1223.0,0.7541694655864782,0.19254316437897437
ACT 20:3,0.0546,1354.0,0.1772,196.8,0.331,0.1709,475.0,0.7408507517243146,0.18854919179185647
ACT 20:4,0.07166,717.0,0.3098,233.2,0.511,0.682,346.5,0.33730554671760754,0.4102706592763782
ACT 20:5,0.1891,565.0,0.2137,102.9,0.4395,0.2305,332.0,0.8192046207639258,0.24245527415232776
ACT 20:6,0.05704,2204.0,0.2708,250.1,0.4717,0.2566,790.0,0.6831062118196843,0.262152776389338
ACT 20:7,0.0299,1502.0,0.2031,240.2,0.406,0.175,563.5,0.6653247977140299,0.21813254369418322
ACT 20:8,0.05496,2258.0,0.1364,223.4,0.492,0.1595,852.5,0.6849350157787484,0.22119220797130948
ACT 20:10,0.09424,2616.0,0.2556,399.2,0.3933,0.2522,1022.5,0.6884454497837109,0.2472584699832962
ACT 20:11,0.03268,1351.0,0.1752,108.2,0.3013,0.1387,473.0,0.6727870675425567,0.18361942592358965
ACT 20:13,0.03177,2120.0,0.1598,273.5,0.3784,0.264,814.0,0.7101209000938246,0.21101590575238682
ACT 20:14,0.1616,2584.0,0.1859,412.8,0.386,0.2576,987.0,0.7638215222510714,0.23635975513374125
ACT 20:15,0.07904,1732.0,0.2822,108.56,0.61,0.4624,634.5,0.5735143499128318,0.3468744022457178
ACT 20:16,0.12427,1501.0,0.2954,238.8,0.4639,0.3547,619.0,0.6649666406250586,0.29593442285413685
ACT 20:17,0.1164,1197.0,0.233,94.9,0.4048,0.289,605.5,0.6715539771786692,0.2604487772654426
ACT 20:18,0.05408,1890.0,0.1827,343.0,0.3545,0.1957,739.5,0.7484772939991052,0.1976213353296664
ACT 20:19,0.0734,2812.0,0.1824,322.5,0.3682,0.219,995.5,0.7980738385098393,0.20027025912672708
ACT 20:20,0.08264,3034.0,0.2156,343.5,0.4346,0.184,1034.0,0.788632254357742,0.2164109983616923
ACT 20:21,0.05258,3050.0,0.192,461.8,0.4702,0.2764,1135.0,0.6704231320582703,0.25231183666196755
ACT 20:22,0.1199,2628.0,0.2566,228.4,0.4287,0.2367,932.0,0.6453644534940925,0.2648991504179416
ACT 20:23,0.09393,2802.0,0.1992,359.2,0.385,0.2446,1002.0,0.6649509467374204,0.23756868586112906
ACT 20:24,0.03333,1785.0,0.1865,270.8,0.359,0.1492,657.0,0.7905209695205042,0.17988451007175457
ACT 20:25,0.05142,3220.0,0.1428,380.8,0.2888,0.1954,1104.0,0.7468310872195878,0.1778903588863366
ACT 20:26,0.05325,2480.0,0.1357,318.5,0.2476,0.1814,902.0,0.7418414344436614,0.1658158075801632
ACT 20:28,0.03143,1395.0,0.2269,267.2,0.468,0.1882,567.0,0.7033154696208167,0.23008245225963347
ACT 20:29,0.0912,2256.0,0.1638,333.2,0.476,0.2507,792.0,0.7595490475542042,0.2331564510765785
ACT 20:30,0.154,2256.0,0.165,300.0,0.3262,0.1598,880.5,0.729952043718122,0.2048577069995123
ACT 20:31,0.0708,1176.0,0.2502,145.8,0.601,0.215,418.0,0.7228601135975078,0.2728082957364748
ACT 20:32,0.0537,2902.0,0.1265,463.0,0.3433,0.1855,992.0,0.7373664232352625,0.18514350497421653
ACT 20:33,0.1262,5.168,0.1947,3.334,0.671,0.0514,3.334,0.9481483761300775,0.20736105371149663
ACT 20:34,0.0946,3868.0,0.2006,462.8,0.3198,0.2878,1590.0,0.7643034842642155,0.21910724001374426
ACT 20:35,0.04385,1644.0,0.1533,333.0,0.422,0.1625,685.5,0.7287060792771216,0.2009347386868534
ACT 20:36,0.1548,2742.0,0.1825,403.2,0.2925,0.1658,973.5,0.7222496160449328,0.20535590496007186
ACT 20:37,0.1858,2542.0,0.1404,183.1,0.4163,0.1594,1007.0,0.8662493938428254,0.2017888088143241
ACT 20:38,0.1348,2072.0,0.1423,237.4,0.324,0.1421,695.5,0.8221711726344498,0.17716510244094927
ACT 21:1,0.0492,1874.0,0.2415,163.4,0.4082,0.3188,771.0,0.7349510041429369,0.24160714287784557
ACT 21:2,0.164,1874.0,0.254,205.9,0.5913,0.305,628.0,0.7348185956150755,0.2987048546897935
ACT 21:3,0.05856,1462.0,0.305,139.5,0.4827,0.3403,670.5,0.7191369398992574,0.2816326159984495
ACT 21:4,0.0629,1232.0,0.2169,120.75,0.4695,0.1931,491.2,0.6678554989519769,0.24088735382365403
ACT 21:5,0.06506,1703.0,0.1675,180.9,0.3752,0.1371,618.0,0.7170191110538032,0.19578816967188684
ACT 21:6,0.2942,2342.0,0.211,138.9,0.4856,0.12006,811.5,0.8368097079493603,0.24532600896651066
ACT 21:7,0.0985,2812.0,0.1737,272.2,0.437,0.269,963.0,0.8032826008488714,0.22619155389297113
ACT 21:8,0.03296,2542.0,0.2385,235.8,0.4204,0.2524,974.0,0.6484371885223658,0.24605336247396797
ACT 21:9,0.10156,1195.0,0.1318,128.9,0.5146,0.1561,498.8,0.7227682109376371,0.2280194532172922
ACT 21:10,0.0512,1617.0,0.2534,140.6,0.4937,0.223,577.0,0.729337713019046,0.24730530157700917
ACT 21:11,0.048,1147.0,0.2467,200.9,0.4814,0.2076,534.0,0.6256216702240215,0.25648041540359934
ACT 21:12,0.02821,2908.0,0.1542,419.8,0.3342,0.3108,1077.0,0.6250411250608112,0.22457380510443722
ACT 21:13,0.0401,1020.0,0.2164,164.4,0.4258,0.2069,404.2,0.644806762038669,0.23474670682040688
ACT 21:14,0.0904,2918.0,0.1392,482.0,0.4014,0.2157,1145.0,0.7386072376269881,0.211227238763925
ACT 21:15,0.1539,2892.0,0.3245,178.1,0.3704,0.2124,1050.0,0.7437702238489936,0.24879132269046908
ACT 21:16,0.04016,2346.0,0.205,214.2,0.3872,0.2242,838.0,0.7313561495234435,0.21595212766710625
ACT 21:17,0.12,2396.0,0.257,230.5,0.3389,0.2286,939.5,0.8383591877557224,0.20677625084064458
ACT 21:18,0.0652,1810.0,0.207,163.9,0.4336,0.2059,665.0,0.7009149391016037,0.22872160008052006
ACT 21:19,0.0832,2694.0,0.1398,340.2,0.2396,0.1632,949.0,0.8425060760779889,0.1508745044771154
ACT 21:20,0.05566,2138.0,0.2113,373.2,0.4104,0.2228,832.5,0.610065011280299,0.24359929917859938
ACT 21:21,0.0645,1691.0,0.1827,162.4,0.3447,0.187,615.0,0.7574683595049163,0.19520791759590175
ACT 21:22,0.10077,506.2,0.1831,109.56,0.4197,0.10535,347.8,0.909787002341775,0.1753649682777151
ACT 21:23,0.1178,339.5,0.1158,38.0,0.3179,0.0777,148.9,0.883875631157926,0.14438510081899916
ACT 21:24,0.06415,1804.0,0.1954,244.8,0.389,0.1635,705.5,0.8161754685140924,0.1932782571978185
ACT 21:25,0.03723,1673.0,0.2693,171.1,0.4712,0.2156,590.5,0.6921898238360622,0.24887120699562484
ACT 21:26,0.03622,1213.0,0.1392,196.0,0.403,0.1582,439.5,0.7509989820364708,0.18871068176493927
ACT 21:27,0.0473,2088.0,0.2385,295.5,0.447,0.2201,766.5,0.6695339703189277,0.24318533887994262
ACT 21:28,0.03354,929.0,0.1656,99.7,0.4,0.1439,348.5,0.7437460746212435,0.1889266823725879
ACT 21:29,0.06274,2156.0,0.2605,310.2,0.4417,0.2773,842.5,0.6637449575573362,0.2603573442091366
ACT 21:30,0.04233,2290.0,0.1746,311.2,0.388,0.1827,793.0,0.6073529301984647,0.22169809266399965
ACT 21:31,0.06793,2270.0,0.1556,104.06,0.255,0.1351,776.0,0.6943705906243541,0.17406684244722398
ACT 21:32,0.0657,1958.0,0.1566,348.0,0.465,0.244,801.5,0.7078106909049471,0.23171544695983826
ACT 21:33,0.04462,2828.0,0.225,416.5,0.5425,0.2365,1016.5,0.6968378313110584,0.26043696829322294
ACT 21:34,0.0402,2486.0,0.1366,243.1,0.3684,0.1617,849.5,0.8599052190582581,0.16405199369232493
ACT 21:35,0.0906,1149.0,0.2108,275.5,0.3655,0.1987,577.0,0.7246661472966048,0.2169213238139149
ACT 21:36,0.11945,3300.0,0.3552,474.5,0.421,0.197,1158.0,0.7322932386757108,0.2610952316671278
ACT 21:37,0.04477,1272.0,0.1672,218.9,0.3699,0.1414,500.5,0.7265206266943047,0.1897230648903352
ACT 21:38,0.0856,2118.0,0.2225,237.9,0.4573,0.1996,781.0,0.730805605154462,0.236955363570299
ACT 21:39,0.05063,1338.0,0.2627,260.8,0.4932,0.2927,548.5,0.5785167417421467,0.284501368477225
ACT 21:40,0.0925,1634.0,0.3164,287.2,0.4424,0.2751,647.0,0.6677007670830394,0.2754073141306945
ACT 22:1,0.0594,3792.0,0.242,542.0,0.4773,0.2847,1303.0,0.698796161467664,0.25602078729590577
ACT 22:2,0.142,3212.0,0.2793,436.2,0.3694,0.1956,1152.0,0.8638079912162149,0.2171351448924807
ACT 22:3,0.0415,961.0,0.2769,187.6,0.4524,0.2474,385.5,0.6446443719848357,0.25946291426321455
ACT 22:4,0.06683,2274.0,0.2113,198.8,0.4722,0.1542,781.5,0.7038165629791524,0.2295175003014695
ACT 22:5,0.03867,1146.0,0.1847,217.0,0.4612,0.2057,476.2,0.7236863282709555,0.22367574337889204
ACT 22:6,0.0796,2382.0,0.2905,286.2,0.5127,0.2418,827.5,0.7499473960414418,0.26399117418254897
ACT 22:7,0.0934,3044.0,0.3418,429.5,0.4478,0.3071,1147.0,0.6348797770018701,0.29450517082860495
ACT 22:8,0.078,1954.0,0.2415,389.5,0.4531,0.2444,820.5,0.7177576899650998,0.24806580430724445
ACT 22:9,0.09625,2022.0,0.12384,262.2,0.3074,0.186,781.0,0.7253029755455712,0.18899251843046364
ACT 22:10,0.0526,1641.0,0.2455,264.2,0.4128,0.2125,649.0,0.7172308990757434,0.23025248296873632
ACT 22:11,0.0875,1398.0,0.1669,163.2,0.3123,0.1354,485.0,0.8838874931564854,0.15698046187951395
ACT 22:12,0.0627,2041.0,0.2302,153.2,0.4495,0.2151,734.5,0.7162018375543556,0.23824535770164806
ACT 22:13,0.0879,3350.0,0.2491,580.5,0.436,0.2725,1231.0,0.666613846728362,0.26230924000264627
ACT 22:14,0.05295,2102.0,0.2544,500.0,0.4785,0.2219,889.0,0.6545215175744715,0.2571749625645179
ACT 22:15,0.11786,2516.0,0.1207,443.2,0.3708,0.203,960.0,0.8223471558576615,0.19325027289441007
ACT 22:16,0.0691,3300.0,0.1804,458.8,0.307,0.2418,1133.0,0.6956747679771603,0.20916333673100598
ACT 22:17,0.1547,3096.0,0.2352,368.2,0.461,0.2583,1068.0,0.6730793979473361,0.27293166284042497
ACT 22:18,0.07697,1732.0,0.188,435.2,0.494,0.2152,655.5,0.7506906598521197,0.23308406145233443
ACT 22:19,0.05566,2418.0,0.2378,432.2,0.3774,0.2441,908.5,0.644890507308889,0.2397952710295602
ACT 22:20,0.06247,1872.0,0.186,311.2,0.4395,0.1517,671.5,0.6929581950858055,0.21836603676417976
ACT 22:21,0.0941,2050.0,0.2329,455.0,0.3882,0.2097,808.0,0.7214073412860459,0.22897530370993993
ACT 22:22,0.0732,2308.0,0.1804,355.8,0.357,0.1974,873.0,0.7189960545399059,0.2077965865751497
ACT 22:23,0.1194,2980.0,0.3323,328.5,0.514,0.3162,1100.0,0.6706131097691143,0.3079098450129114
ACT 22:24,0.0471,1612.0,0.1903,253.4,0.4011,0.1425,613.5,0.8075885368345453,0.18678351619364503
ACT 22:25,0.0395,1634.0,0.2367,362.0,0.4758,0.1931,673.0,0.7541379685823398,0.22763933852426035
ACT 22:26,0.06354,1492.0,0.2222,251.6,0.549,0.1952,667.0,0.6741542173327879,0.2592196957812262
ACT 22:27,0.0651,2796.0,0.2423,610.5,0.4158,0.2517,1083.0,0.5910623098918698,0.26183527636769033
ACT 22:28,0.04462,1835.0,0.2285,294.8,0.4712,0.2566,725.0,0.708383539891453,0.2459701851366158
ACT 22:29,0.03845,2664.0,0.221,388.8,0.3696,0.174,974.5,0.8055063858392318,0.19142770348166374
ACT 22:30,0.04535,1352.0,0.205,253.4,0.51,0.1665,550.0,0.7138315959358147,0.23234305381916648
ACT 23:1,0.05734,1579.0,0.174,295.8,0.45,0.2303,644.0,0.7114051783809917,0.22868666692454015
